Character,Moon,CharMoon,Move,Damage,Red Damage,Proration,Cancel,Guard,First Active,Active,Recovery,Frame Adv,TotalFrames,Circuit,Image,Image2
P.Ciel,Half_Moon,H-P.Ciel,Numeral Secret Crest - Lightning Fury (Air)(EX: Numeral Secret Crest - Blue Storm) ([A]),300*12 (1635),(1308),50% (O),-,LHA,36,29,Until Landing+9,-,49,0.49%*12 (5.88%),https://mizuumi.wiki/images/a/a3/MBHPCielj214A.png,
P.Ciel,Half_Moon,H-P.Ciel,Numeral Secret Crest - Lightning Fury (Air)(EX: Numeral Secret Crest - Blue Storm) (B),300*11 (1537),(736),50% (O),"-N-, -J-",LHA,25,23,1,-,49,0.7%*11 (7.7%),https://mizuumi.wiki/images/a/a3/MBHPCielj214A.png,
P.Ciel,Half_Moon,H-P.Ciel,Numeral Secret Crest - Lightning Fury (Air)(EX: Numeral Secret Crest - Blue Storm) ([B]),300*15 (1901),(910),50% (O),-,LHA,35,31,Until Landing+9,-,49,0.7%*11 (10.5%),https://mizuumi.wiki/images/a/a3/MBHPCielj214A.png,
P.Ciel,Half_Moon,H-P.Ciel,Numeral Secret Crest - Lightning Fury (Air)(EX: Numeral Secret Crest - Blue Storm) (EX),450*10 (2151),(1842),50% (O),-,LHA,6+18,4 x10,Until Landing+12,-,49,-100.0%,https://mizuumi.wiki/images/a/a3/MBHPCielj214A.png,
P.Ciel,Half_Moon,H-P.Ciel,Seventh Holy Scripture - Impeachment of Original Sin,"700, 400*16, 2700 (3526)",(2632),50% (O),-,LH,3+10,3 x6,27,-12,57,removes all,https://mizuumi.wiki/images/6/6f/HPCiel-arcDrive.png,
P.Ciel,Crescent_Moon,C-P.Ciel,5A,350,98,75% (O),"-SE-, -N-, -SP-, -EX-, (J)",LH,7,3,9,0,18,3.5%,https://mizuumi.wiki/images/3/30/Cpciel5a.png,
P.Ciel,Crescent_Moon,C-P.Ciel,5B,600,392,80% (O),"N, SP, EX, (J)",LH,8,3,17,-5,27,5.0%,https://mizuumi.wiki/images/2/27/Cpciel5b.png,
P.Ciel,Crescent_Moon,C-P.Ciel,5C (5C),1000,686,70% (O),"N, SP, EX, (J)",LH,11,3,24,-9,37,5.0%,https://mizuumi.wiki/images/e/e7/Cpciel5c.png,
P.Ciel,Crescent_Moon,C-P.Ciel,5C (5[C]),1000,686,70% (O),"N, SP, EX, (J)",LH,24,3,24,-9,37,8.0%,https://mizuumi.wiki/images/e/e7/Cpciel5c.png,
P.Ciel,Crescent_Moon,C-P.Ciel,2A,300,98,72% (O),"SE, N, SP, EX, (J)",L,6,4,8,0,17,2.0%,https://mizuumi.wiki/images/1/15/Cpciel2a.png,
P.Ciel,Crescent_Moon,C-P.Ciel,2B,700,441,80% (O),"N, SP, EX, (J)",LH,8,4,17,-6,28,6.0%,https://mizuumi.wiki/images/7/70/Cpciel2b.png,
P.Ciel,Crescent_Moon,C-P.Ciel,2C,500*2 (838),(657),"70% (O), 65% (O)","N, SP, EX, (J)",LH,10,2 (7) 3,11,"-8, 4",32,5.0%*2 (10.0%),https://mizuumi.wiki/images/d/d3/Cpciel2c.png,
P.Ciel,Crescent_Moon,C-P.Ciel,j.A,300,98,75% (O),"SP, EX",LHA,6,4,-,-,9,2.0%,https://mizuumi.wiki/images/b/b3/Cpcielja.png,
P.Ciel,Crescent_Moon,C-P.Ciel,j.B,500,392,90% (O),"SP, EX",HA,7,4,-,-,10,5.0%,https://mizuumi.wiki/images/6/60/Cpcieljb.png,
P.Ciel,Crescent_Moon,C-P.Ciel,j.C,1000,686,90% (O),"SP, EX",HA,10,5,-,-,14,7.0%,https://mizuumi.wiki/images/7/76/Cpcieljc.png,
P.Ciel,Crescent_Moon,C-P.Ciel,6B (6B),600,294,50% (O),"N, SP, EX, (J)",LH,11,2,34,-18,46,4.0%,https://mizuumi.wiki/images/6/6b/Cpciel6b.png,
P.Ciel,Crescent_Moon,C-P.Ciel,6B (6[B]),700,294,50% (O),"N, SP, EX, (J)",H,25,2,34,-18,46,5.0%,https://mizuumi.wiki/images/6/6b/Cpciel6b.png,
P.Ciel,Crescent_Moon,C-P.Ciel,3C,800,294,65% (O),"N, SP, EX, (J)",L,6,4,27,-13,36,5.0%,https://mizuumi.wiki/images/2/2a/Cpciel3c.png,
P.Ciel,Crescent_Moon,C-P.Ciel,4C,800,686,80% (O),"N, SP, EX, (J)",LH,12,3,23,-8,37,5.0%,https://mizuumi.wiki/images/b/b6/Cpciel4c.png,
P.Ciel,Crescent_Moon,C-P.Ciel,6C,1000,490,70% (O),"N, SP, EX, (J)",LH,12,4,25,-11,40,5.0%,https://mizuumi.wiki/images/e/e4/Cpciel6c.png,
P.Ciel,Crescent_Moon,C-P.Ciel,Ground Throw,600,392,30%,(Any),U,3,1,22,-,25,6.0%,https://mizuumi.wiki/images/f/fa/MBCPCielThrow.png,
P.Ciel,Crescent_Moon,C-P.Ciel,Air Throw,"1600 (1408, Raw) 1200",1034,30%,"(Any if Raw) (SP, EX)",U,2,1,Until Landing+12,-,14,16.0% (Raw) 12.0%,https://mizuumi.wiki/images/d/d2/MBCPCielThrowAir.png,
P.Ciel,Crescent_Moon,C-P.Ciel,Shield Bunker (Bunker),500,196,50%,-,LHA,26,4,19,-5,48,0.0% (-50.0% in blockstun),https://mizuumi.wiki/images/6/63/MBCPCiel214D.png,
P.Ciel,Crescent_Moon,C-P.Ciel,Shield Bunker ((Clash)),500,196,50%,-,LHA,7,4,19,-5,48,0.0%/-50.0%,https://mizuumi.wiki/images/6/63/MBCPCiel214D.png,
P.Ciel,Crescent_Moon,C-P.Ciel,Heat,100,0,100%,-,U,15,5,26,-,45,-100.0% (min),https://mizuumi.wiki/images/0/06/MBCPCielHeat.png,
P.Ciel,Crescent_Moon,C-P.Ciel,Circuit Spark (Ground),100,0,100%,-,U,11,10,20,-,40,removes all,https://mizuumi.wiki/images/b/be/MBCPCielCSpark.png,
P.Ciel,Crescent_Moon,C-P.Ciel,Circuit Spark (Air),100,0,100%,-,U,12,10,Until Landing+15,-,40,removes all,https://mizuumi.wiki/images/b/be/MBCPCielCSpark.png,
P.Ciel,Crescent_Moon,C-P.Ciel,Rapid Stake (A),800*2 (1575),(964),"100%, 50% (M)",-,LH,12,3 (8) 3,34,-19,59,7.0%*2 (14.0%),https://mizuumi.wiki/images/1/1f/Cpciel236a-1.png,
P.Ciel,Crescent_Moon,C-P.Ciel,Rapid Stake ([A]),"800, 1100 (1865)",(1439),"100%, 70% (?)",-,"LH, H",12,3 (19) 4,29,"-35, -15",59,"7.0%, 12.0% (19.0%)",https://mizuumi.wiki/images/1/1f/Cpciel236a-1.png,
P.Ciel,Crescent_Moon,C-P.Ciel,Rapid Stake (B),-,-,-,-CH-,-,-,-,46,-,59,6,https://mizuumi.wiki/images/1/1f/Cpciel236a-1.png,
P.Ciel,Crescent_Moon,C-P.Ciel,Rapid Stake (~A),1200,980,50% (O),-,LH,23,4,30,-16,59,12.0%,https://mizuumi.wiki/images/1/1f/Cpciel236a-1.png,
P.Ciel,Crescent_Moon,C-P.Ciel,Rapid Stake (~B),1500,980,100%,-,LH,19,6,39,-27,59,10.0%,https://mizuumi.wiki/images/1/1f/Cpciel236a-1.png,
P.Ciel,Crescent_Moon,C-P.Ciel,Rapid Stake (~C),700,490,70% (M)/ 65% (O)*,-,LH*,9,"2, 2",30,-15,59,5.0%,https://mizuumi.wiki/images/1/1f/Cpciel236a-1.png,
P.Ciel,Crescent_Moon,C-P.Ciel,Rapid Stake (EX),"250*10, 1400 (3106)",(1324),100%,-,LH,1+3,"3, 4 x8, 1",27,0,59,-100.0%,https://mizuumi.wiki/images/1/1f/Cpciel236a-1.png,
P.Ciel,Crescent_Moon,C-P.Ciel,Shaft Drive (A),500*3 (1336),(883),100%,"-CH-, -J-","LH (1), LHA (2-3)",5,"5, 3, 3",19,-,34,"5.0%, 2.0%*2 (9.0%)",https://mizuumi.wiki/images/c/cf/Cpciel623a.png,
P.Ciel,Crescent_Moon,C-P.Ciel,Shaft Drive (~X),350*N,196*N,"90% (M) , 70% (O)",-,LHA,10,X,Until Landing+15,-4,34,2.0%*N,https://mizuumi.wiki/images/c/cf/Cpciel623a.png,
P.Ciel,Crescent_Moon,C-P.Ciel,Shaft Drive (B),"500, 1500, 110*4, 1000 (2318)",(1594),"100%, 40% (O)",-,"LH (1), LHA",11,"4, 10",27,-,34,"5.0%, 15.0%, 10.0% (30.0%)",https://mizuumi.wiki/images/c/cf/Cpciel623a.png,
P.Ciel,Crescent_Moon,C-P.Ciel,Shaft Drive (EX),"1500, 250*6, 1000 (2489)",(1645),"100%, 40% (O)",-,LH,1+0,10,(~40),-,34,-100.0%,https://mizuumi.wiki/images/c/cf/Cpciel623a.png,
P.Ciel,Crescent_Moon,C-P.Ciel,Numeral Secret Crest - Lightning Fury(EX: Numeral Secret Crest - Blue Storm) (A),1000,686,50% (O),-,LHA,22,4,17,-6,42,5.0%,https://mizuumi.wiki/images/6/62/MBCPCiel214A.png,
P.Ciel,Crescent_Moon,C-P.Ciel,Numeral Secret Crest - Lightning Fury(EX: Numeral Secret Crest - Blue Storm) ([A]),250*14 (1514),(1184),50% (O),-,LHA,34,X,16,33,42,0.8%*14 (11.2%),https://mizuumi.wiki/images/6/62/MBCPCiel214A.png,
P.Ciel,Crescent_Moon,C-P.Ciel,Numeral Secret Crest - Lightning Fury(EX: Numeral Secret Crest - Blue Storm) (B),500*6 (1490),(1023),50% (O),-,LHA,22,8,20,-1,42,1.0%*6 (6.0%),https://mizuumi.wiki/images/6/62/MBCPCiel214A.png,
P.Ciel,Crescent_Moon,C-P.Ciel,Numeral Secret Crest - Lightning Fury(EX: Numeral Secret Crest - Blue Storm) ([B]),250*17 (1528),(1195),50% (O),-,LHA,30,X,31,26,42,"0.5%*15, 2.5%*2 (12.5%)",https://mizuumi.wiki/images/6/62/MBCPCiel214A.png,
P.Ciel,Crescent_Moon,C-P.Ciel,Numeral Secret Crest - Lightning Fury(EX: Numeral Secret Crest - Blue Storm) (EX),450*10 (2151),(1876),50% (O),-,LHA,6+18,X,37,20,42,-100.0%,https://mizuumi.wiki/images/6/62/MBCPCiel214A.png,
P.Ciel,Crescent_Moon,C-P.Ciel,Shaft Drive (Air) (A),500*2 (925),(543),100%,-CH-,LHA,10,"3, 3",Until Landing+12,-,27,2.0%*2 (4.0%),https://mizuumi.wiki/images/9/90/Cpcielj236a.png,
P.Ciel,Crescent_Moon,C-P.Ciel,Shaft Drive (Air) (~X),350*N,196*N,"90% (M) , 70% (O)",-,LHA,10,X,Until Landing+15,-4,27,2.0%*N,https://mizuumi.wiki/images/9/90/Cpcielj236a.png,
P.Ciel,Crescent_Moon,C-P.Ciel,Shaft Drive (Air) (B),"1500, 110*4, 1000 (2061)",(1361),"100%, 40% (O)",-,LHA,10,5,Until Landing+12,-,27,"15.0%, 10.0% (25.0%)",https://mizuumi.wiki/images/9/90/Cpcielj236a.png,
P.Ciel,Crescent_Moon,C-P.Ciel,Shaft Drive (Air) (EX),"1500, 250*9, 1000 (2674)",(1754),"100%, 40% (O)",-,LHA,1+2,5,Until Landing+12,-,27,-100.0%,https://mizuumi.wiki/images/9/90/Cpcielj236a.png,
P.Ciel,Crescent_Moon,C-P.Ciel,Numeral Secret Crest - Lightning Fury (Air)(EX: Numeral Secret Crest - Blue Storm) (A),1000,686,50% (O),"-N-, -J-",LHA,26,4,14,-,43,5.0%,https://mizuumi.wiki/images/e/e8/MBCPCielj214A.png,
P.Ciel,Crescent_Moon,C-P.Ciel,Numeral Secret Crest - Lightning Fury (Air)(EX: Numeral Secret Crest - Blue Storm) ([A]),250*14 (1514),(1184),50% (O),-,LHA,36,49,Until Landing+12,-,43,0.8%*14 (11.2%),https://mizuumi.wiki/images/e/e8/MBCPCielj214A.png,
P.Ciel,Crescent_Moon,C-P.Ciel,Numeral Secret Crest - Lightning Fury (Air)(EX: Numeral Secret Crest - Blue Storm) (B),500*6 (1490),(1023),50% (O),"-N-, -J-",LHA,26,8,10,-,43,1.0%*6 (6.0%),https://mizuumi.wiki/images/e/e8/MBCPCielj214A.png,
P.Ciel,Crescent_Moon,C-P.Ciel,Numeral Secret Crest - Lightning Fury (Air)(EX: Numeral Secret Crest - Blue Storm) ([B]),250*17 (1528),(1195),50% (O),-,LHA,35,38,Until Landing+12,-,43,"0.5%*15, 2.5%*2 (12.5%)",https://mizuumi.wiki/images/e/e8/MBCPCielj214A.png,
P.Ciel,Crescent_Moon,C-P.Ciel,Numeral Secret Crest - Lightning Fury (Air)(EX: Numeral Secret Crest - Blue Storm) (EX),450*10 (2151),(1876),50% (O),-,LHA,6+18,4 x10,Until Landing+12,-,43,-100.0%,https://mizuumi.wiki/images/e/e8/MBCPCielj214A.png,
P.Ciel,Crescent_Moon,C-P.Ciel,Seventh Holy Scripture - Impeachment of Original Sin,"700, 400*16, 2700 (3526)",(2685),50% (O),-,LH,3+10,3 x6,27,-12,57,removes all,https://mizuumi.wiki/images/6/6f/HPCiel-arcDrive.png,
P.Ciel,Crescent_Moon,C-P.Ciel,Seventh Holy Scripture - Saint's Burial,"700, 400*16, 7000, 600*8 (4965)",(3602),50% (O),-,LH,2+10,3 x6,27,-12,56,removes all,https://mizuumi.wiki/images/6/6f/HPCiel-arcDrive.png,
P.Ciel,Crescent_Moon,C-P.Ciel,Numeral Secret Crest - Heavenly Nest,52300 (4328 ~ 7254),(3522 ~ 5973),50% + 50% * remaining BH time,-,U,0,2,23,-,25,removes all,https://mizuumi.wiki/images/c/c3/MBCPCielLA.png,
Warc,Full_Moon,F-Warc,5A,350,202,75% (O),"-SE-, -N-, -SP-, -EX-, (J)",LH,5,3,6,3,13,3.6%,https://mizuumi.wiki/images/f/f8/MBFWarc5A.png,
Warc,Full_Moon,F-Warc,5B (5B),700,505,100%,"N, SP, EX, (J)",LH,8 ~ 15,4,20,-9,31,5.4%,https://mizuumi.wiki/images/9/9f/MBCWarc5B.png,
Warc,Full_Moon,F-Warc,5B (5{B}),500*2 (863),(522),75% (O),"N, SP, EX, (J)",LH,18 ~ 27,"3, 3",17,-5,31,"4.5%, 3.6% (8.1%)",https://mizuumi.wiki/images/9/9f/MBCWarc5B.png,
Warc,Full_Moon,F-Warc,5B (5[B]),600,404,60% (O),"N, SP, EX, (J)",H,27,4,17,-6,31,4.5%,https://mizuumi.wiki/images/9/9f/MBCWarc5B.png,
Warc,Full_Moon,F-Warc,5C (5C),975,707,90% (M),"SP, EX, (J)",LH,5 ~ 31,4,25,-11,33,8.78%,https://mizuumi.wiki/images/f/f0/MBCWarc5C.png,
Warc,Full_Moon,F-Warc,5C (5[C]),2500,2020,100%,-,U,43,2,27,-,33,16.2%,https://mizuumi.wiki/images/f/f0/MBCWarc5C.png,
Warc,Full_Moon,F-Warc,2A,300,181,75% (O),"-SE-, -N-, -SP-, -EX-, (J)",L (Whiffs vs Air.),4,4,5,3,12,3.15%,https://wiki.gbl.gg/images/b/b1/MBFWarc2A.png,
Warc,Full_Moon,F-Warc,2B,700,404,70% (O),"N, SP, EX, (J)",L,11,6,13,-4,29,5.4%,https://mizuumi.wiki/images/5/5b/MBFWarc2B.png,
Warc,Full_Moon,F-Warc,2C,1000,707,80% (O),"SP, EX, (J)",LH,12,7,9,2,27,9.0%,https://mizuumi.wiki/images/0/0c/MBFWarc2C.png,
Warc,Full_Moon,F-Warc,j.A,300,151,75% (O),"SE, N, SP, EX, J",HA,5,4,10,-,18,2.7%,https://wiki.gbl.gg/images/7/78/MBFWarcjA.png,
Warc,Full_Moon,F-Warc,j.B,700,505,90% (O),"N, SP, EX, J",HA,7,5,-,-,11,6.3%,https://mizuumi.wiki/images/5/5c/MBFWarcjB.png,
Warc,Full_Moon,F-Warc,j.C,1100,808,90% (O),"SP, EX, J",HA,9,5,-,-,13,9.9%,https://mizuumi.wiki/images/3/30/MBFWarcjC.png,
Warc,Full_Moon,F-Warc,3C,1600,1313,55% (O),-,L,20,3,20,-8,42,11.25%,https://mizuumi.wiki/images/3/3f/MBCWarc3C.png,
Warc,Full_Moon,F-Warc,j.2B,750,404,80% (O),-SP/EX-*,LHA,9,8,Until Landing+18,-2 (TK),34,7.2%,https://mizuumi.wiki/images/3/3e/MBFWarcj2B.png,
Warc,Full_Moon,F-Warc,j.2C (j.2C ~8),"300*6, 800 (2064) 300*6, 500 (1849)",(1096) (952),100% 50% (O),-,"LHA, HA",4,26,Until Landing+14,-8 (TK),43,"3.6%*6, 7.2% (28.8%) 3.6%*6, 4.5% (26.1%)",https://mizuumi.wiki/images/2/2c/MBCWarcj2C.png,
Warc,Full_Moon,F-Warc,Ground Throw,1200,606,70%,-,U,3,1,22,-,25,0.0%,https://mizuumi.wiki/images/2/23/MBCWarcThrow.png,
Warc,Full_Moon,F-Warc,Air Throw,1600 (Raw)/1300,537,30%,-,U,2,1,Until Landing+12,-,14,0.0%,https://mizuumi.wiki/images/6/6b/MBCWarcThrowAir.png,
Warc,Full_Moon,F-Warc,Shield Counter (Ground),500 (345),202,50%,"(SP), (EX), (J)",LHA,9,4,18,-4,30,4.5%,https://mizuumi.wiki/images/3/32/MBHWarcSC.png,
Warc,Full_Moon,F-Warc,Shield Counter (Air),500 (345),202,50%,-,HA,9,4,-,-,30,4.5%,https://mizuumi.wiki/images/3/32/MBHWarcSC.png,
Warc,Full_Moon,F-Warc,Shield Bunker (Bunker),500,202,50%,-,LHA,26,4,19,-5,48,0.0% (-50.0% in blockstun),https://mizuumi.wiki/images/2/22/MBCWarc214D.png,
Warc,Full_Moon,F-Warc,Shield Bunker ((Clash)),500,202,50%,-,LHA,7,4,19,-5,48,0.0%/-50.0%,https://mizuumi.wiki/images/2/22/MBCWarc214D.png,
Warc,Full_Moon,F-Warc,Blood Heat,100,0,100%,-,U,23,8,25,-,55,uses all,https://wiki.gbl.gg/images/8/89/MBCWarcHeat.png,
Warc,Full_Moon,F-Warc,Circuit Spark (Ground),100,0,100%,-,U,11,10,20,-,40,removes all,https://mizuumi.wiki/images/8/85/MBCWarcCSpark.png,
Warc,Full_Moon,F-Warc,Circuit Spark (Air),100,0,100%,-,U,12,10,Until Landing+15,-,40,removes all,https://mizuumi.wiki/images/8/85/MBCWarcCSpark.png,
Warc,Full_Moon,F-Warc,Heisses Wasser (A),500*3 (1084),(657),70% (O),"-CH-, -EX-",LHA,16,"4, 4, 2",12,8,37,4.5%*3 (13.5%),https://mizuumi.wiki/images/e/ec/MBFWarc236A.png,
Warc,Full_Moon,F-Warc,Heisses Wasser (B),500*3 (1084),(657),70% (O),"-CH-, -EX-",LHA,15,"4, 4, 2",24,-1,37,4.5%*3 (13.5%),https://mizuumi.wiki/images/e/ec/MBFWarc236A.png,
Warc,Full_Moon,F-Warc,Heisses Wasser (EX),"500, 350*5, 360*5 (1873)",(1130),50% (O),-,LH,8+5,10,30,-4,37,-100.0%,https://mizuumi.wiki/images/e/ec/MBFWarc236A.png,
Warc,Full_Moon,F-Warc,Weisse Katze(EX: Karst Jaeger) (A),-,-,-,-EX-,-,-,-,34,-,34,-,https://mizuumi.wiki/images/8/8a/MBCWarc623AB.png,
Warc,Full_Moon,F-Warc,Weisse Katze(EX: Karst Jaeger) (B),-,-,-,-,-,-,-,34,-,34,-,https://mizuumi.wiki/images/8/8a/MBCWarc623AB.png,
Warc,Full_Moon,F-Warc,Weisse Katze(EX: Karst Jaeger) (EX),"0, 1500 (1453)",0,45% (O),-,LH,3+5,8,11,-3 ~ 4,34,-100.0%,https://mizuumi.wiki/images/8/8a/MBCWarc623AB.png,
Warc,Full_Moon,F-Warc,Alte Schule (A),1000,303,100%,-,LHA,18,26,5,-6 ~ 13,48,2.7%,https://mizuumi.wiki/images/d/d7/MBCWarc214A.png,
Warc,Full_Moon,F-Warc,Alte Schule (B),1000*2 (1968),(596),100%,-EX-,LHA,25,45,5,-6 ~ 19,48,2.7%*2 (5.4%),https://mizuumi.wiki/images/d/d7/MBCWarc214A.png,
Warc,Full_Moon,F-Warc,Alte Schule (EX),500*10 (3349),(2013),-5%*10,-,LH,5+12,46,22,12 ~ 32,48,-100.0%,https://mizuumi.wiki/images/d/d7/MBCWarc214A.png,
Warc,Full_Moon,F-Warc,Weisse Katze (A/B),-,-,-,-,-,-,-,32,-,32,-,https://mizuumi.wiki/images/f/f4/MBCWarc421ABC.png,
Warc,Full_Moon,F-Warc,Weisse Katze (C),-,-,-,-CH-,-,-,-,35,-,32,-,https://mizuumi.wiki/images/f/f4/MBCWarc421ABC.png,
Warc,Full_Moon,F-Warc,Rage Moerder,800*4 (1987),(1503),60% (O),-,LH,3+5,"1, 1, 1, 1",19,1,30,"-100.0%, 4.5%",https://mizuumi.wiki/images/4/45/MBFWarc63214C.png,
Warc,Full_Moon,F-Warc,Alte Schule (Air) (A),1000,303,60% (O),-EX-,LHA,12,X (26),Until Landing+18,10,55,2.7%,https://mizuumi.wiki/images/8/82/MBCWarcj214AB.png,
Warc,Full_Moon,F-Warc,Alte Schule (Air) (B),1500,505,50% (O),-EX-,LHA,22,X (26),21,-13,55,7.2%,https://mizuumi.wiki/images/8/82/MBCWarcj214AB.png,
Warc,Full_Moon,F-Warc,Alte Schule (Air) (EX),2100,2121,50% (O),-,LHA,3+17,X (26),Until Landing+6,6 (TK),55,-100.0%,https://mizuumi.wiki/images/8/82/MBCWarcj214AB.png,
Warc,Full_Moon,F-Warc,Pluto die Schwester ((Point-Blank Hit)),"0, 3000 (1848)",(1492),"70% (M), 30% (O)",-,LH,18,9,3+60,-53,,removes all,https://mizuumi.wiki/images/5/5c/MBCWarcADAAD.png,
Warc,Full_Moon,F-Warc,Pluto die Schwester ((Moon Drop)),3000,2230,30% (O),-,U,30+246,1,-,-,,removes all,https://mizuumi.wiki/images/5/5c/MBCWarcADAAD.png,
Warc,Full_Moon,F-Warc,Pluto die Schwester ((Point-Blank Hit)),"0, 4200 (2772)",(2332),"75% (M), 40% (O)",-,LH,18,9,3+30,-24,,removes all,https://mizuumi.wiki/images/5/5c/MBCWarcADAAD.png,
Warc,Full_Moon,F-Warc,Pluto die Schwester ((Moon Drop)),4200,3253,40% (O),-,U,30+240,1,-,-,,removes all,https://mizuumi.wiki/images/5/5c/MBCWarcADAAD.png,
Warc,Full_Moon,F-Warc,Gnadenstoss,(3300~6200),(2800~5100),50% + 50% * remaining BH time,-,U,2+4,1,61,-,67,removes all,https://mizuumi.wiki/images/c/ce/MBCWarcLA.png,
Warc,Half_Moon,H-Warc,5A (5A),350,192,75% (O),"-SE-, -N-, -SP-, -CH-, -EX-, (J)",LH,6,4,5,3,14,2.8%,https://mizuumi.wiki/images/d/d9/MBCWarc5A.png,
Warc,Half_Moon,H-Warc,5A (5A~6A),600,384,80% (M),"N, SP, -CH-, EX, (J)",LH,8,4,16,-5,14,4.2%,https://mizuumi.wiki/images/d/d9/MBCWarc5A.png,
Warc,Half_Moon,H-Warc,5A (5A~6A~6A),1000,768,60% (O),"(N), SP, EX, (J)",LH,10,4,17,-3,14,7.0%,https://mizuumi.wiki/images/d/d9/MBCWarc5A.png,
Warc,Half_Moon,H-Warc,5B (5B),700,480,100%,"N, SP, EX, (J)",LH,8 ~ 15,4,20,-9,31,4.2%,https://mizuumi.wiki/images/9/9f/MBCWarc5B.png,
Warc,Half_Moon,H-Warc,5B (5{B}),500*2 (863),(497),75% (O),"N, SP, EX, (J)",LH,18 ~ 27,"3, 3",17,-5,31,"3.5%, 2.8% (6.3%)",https://mizuumi.wiki/images/9/9f/MBCWarc5B.png,
Warc,Half_Moon,H-Warc,5B (5[B]),600,384,60% (O),"N, SP, EX, (J)",H,27,4,17,-6,31,3.5%,https://mizuumi.wiki/images/9/9f/MBCWarc5B.png,
Warc,Half_Moon,H-Warc,5C (5C),975,672,90% (M),"N, SP, EX, (J)",LH,5 ~ 31,4,25,-11,33,6.83%,https://mizuumi.wiki/images/f/f0/MBCWarc5C.png,
Warc,Half_Moon,H-Warc,5C (5[C]),2500,1920,100%,-,U,43,2,27,-,33,12.6%,https://mizuumi.wiki/images/f/f0/MBCWarc5C.png,
Warc,Half_Moon,H-Warc,2A,280,172,70% (O),"-SE-, -N-, -SP-, -EX-, (J)",LH,6,3,9,0,17,2.45%,https://mizuumi.wiki/images/3/32/MBHWarc2A.png,
Warc,Half_Moon,H-Warc,2B,700,384,75% (O),"N, SP, EX, (J)",L,7,5,16,-6,27,4.2%,https://mizuumi.wiki/images/2/21/MBCWarc2B.png,
Warc,Half_Moon,H-Warc,2C,1000,672,75% (O),"N, SP, EX, (J)",L,8,4,28,-14,39,6.3%,https://mizuumi.wiki/images/c/c7/MBCWarc2C.png,
Warc,Half_Moon,H-Warc,j.A,300,144,75% (O),"SE, N, SP, EX, J",LHA,6,4,10,-,19,2.1%,https://mizuumi.wiki/images/e/e0/MBCWarcjA.png,
Warc,Half_Moon,H-Warc,j.B,"510, 200","307, 96",80% (O),"N, SP, EX, J",HA,5,3 (4) 3,-,-,14,"3.5%, 1.4% (4.9%)",https://mizuumi.wiki/images/d/d5/MBCWarcjB.png,
Warc,Half_Moon,H-Warc,j.C,950,624,90% (M),"N, SP, EX, J",LHA,6,2,-,-,7,6.65%,https://mizuumi.wiki/images/f/f0/MBCWarcjC.png,
Warc,Half_Moon,H-Warc,3C,1600,1248,55% (O),-,L,20,3,20,-8,42,8.75%,https://mizuumi.wiki/images/3/3f/MBCWarc3C.png,
Warc,Half_Moon,H-Warc,j.2C (j.2C ~8),"300*6, 800 (2064) 300*6, 500 (1849)",(1043) (905),100% 50% (O),-,"LHA, HA",4,26,Until Landing+14,-9 (TK),43,"2.8%*6, 5.6% (22.4%) 2.8%*6, 3.5% (20.3%)",https://mizuumi.wiki/images/2/2c/MBCWarcj2C.png,
Warc,Half_Moon,H-Warc,Ground Throw,1200,576,70%,-,U,3,1,22,-,25,0.0%,https://mizuumi.wiki/images/2/23/MBCWarcThrow.png,
Warc,Half_Moon,H-Warc,Air Throw,1600 (Raw)/1300,511,30%,-,U,2,1,Until Landing+12,-,14,0.0%,https://mizuumi.wiki/images/6/6b/MBCWarcThrowAir.png,
Warc,Half_Moon,H-Warc,Shield Counter (Standing),500 (345),198,50%,"(SP), (EX), (J)",LHA,9,4,18,-4,30,3.5%,https://mizuumi.wiki/images/3/32/MBHWarcSC.png,
Warc,Half_Moon,H-Warc,Shield Counter (Crouching),1500 (1117),714,50%,"(SP), (EX)",LA,9,4,18,-4,30,10.5%,https://mizuumi.wiki/images/3/32/MBHWarcSC.png,
Warc,Half_Moon,H-Warc,Shield Counter (Aerial),500 (345),198,50%,-,HA,9,4,-,-,30,3.5%,https://mizuumi.wiki/images/3/32/MBHWarcSC.png,
Warc,Half_Moon,H-Warc,Shield Bunker (Neutral),500,192,50%,-,LHA,26,4,19,-5,48,0.0%,https://mizuumi.wiki/images/2/22/MBCWarc214D.png,
Warc,Half_Moon,H-Warc,Shield Bunker ((Clash)),500,192,50%,-,LHA,7,4,19,-5,48,0.0%,https://mizuumi.wiki/images/2/22/MBCWarc214D.png,
Warc,Half_Moon,H-Warc,Shield Bunker (Blockstun),0,0,100%,-,LHA,19,3,22,-7,48,-100.0%,https://mizuumi.wiki/images/2/22/MBCWarc214D.png,
Warc,Half_Moon,H-Warc,Circuit Spark (Ground),100,0,100%,-,U,11,10,20,-,40,removes all,https://mizuumi.wiki/images/8/85/MBCWarcCSpark.png,
Warc,Half_Moon,H-Warc,Circuit Spark (Air),100,0,100%,-,U,12,10,Until Landing+15,-,40,removes all,https://mizuumi.wiki/images/8/85/MBCWarcCSpark.png,
Warc,Half_Moon,H-Warc,Wackenroder (A),1000,576,70% (O),-EX-,LH,12,X,30,-2 to +80,41,7.0%,https://mizuumi.wiki/images/4/4e/MBHWarc236AB.png,
